City,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Profit,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,Shipping Costs,State
Boynton Beach,AS-106301408,Ann Steele,0.2,5/1/15,CA-2015-AS10630140-42125,33437,OFF-FA-6129,4.8525,3,Southern US,15.528,Home Office,5/6/15,Standard Class,1.72,Florida
Boynton Beach,AS-106301408,Ann Steele,0.2,5/1/15,CA-2015-AS10630140-42125,33437,OFF-LA-3219,3.8844,3,Southern US,11.952,Home Office,5/6/15,Standard Class,1.71,Florida
Boynton Beach,AS-106301408,Ann Steele,0.2,5/1/15,CA-2015-AS10630140-42125,33437,OFF-LA-3192,1.6704,2,Southern US,4.608,Home Office,5/6/15,Standard Class,1.28,Florida
Boynton Beach,BW-112001408,Ben Wallace,0.2,9/29/12,US-2012-BW11200140-41181,33437,OFF-PA-6580,5.4432,3,Southern US,15.552,Consumer,10/4/12,Standard Class,1.7,Florida
Boynton Beach,DO-136451408,Doug O'Connell,0.2,9/5/15,US-2015-DO13645140-42252,33437,FUR-CH-4428,6.074,2,Southern US,97.184,Consumer,9/9/15,Standard Class,6.73,Florida
Boynton Beach,DO-136451408,Doug O'Connell,0.2,9/5/15,US-2015-DO13645140-42252,33437,OFF-PA-6576,3.6288,2,Southern US,10.368,Consumer,9/9/15,Standard Class,1.63,Florida
Boynton Beach,PG-188201408,Patrick Gardner,0.2,10/29/14,CA-2014-PG18820140-41941,33437,FUR-FU-4760,41.262,3,Southern US,165.048,Consumer,10/29/14,Same Day,14.95,Florida
Boynton Beach,PG-188201408,Patrick Gardner,0.2,10/29/14,CA-2014-PG18820140-41941,33437,FUR-FU-4090,0,2,Southern US,63.968,Consumer,10/29/14,Same Day,12.49,Florida
Boynton Beach,PG-188201408,Patrick Gardner,0.2,10/29/14,CA-2014-PG18820140-41941,33437,FUR-FU-2862,13.7862,3,Southern US,47.952,Consumer,10/29/14,Same Day,8.02,Florida
Boynton Beach,PG-188201408,Patrick Gardner,0.7,10/29/14,CA-2014-PG18820140-41941,33437,OFF-BI-5046,-29.94,5,Southern US,37.425,Consumer,10/29/14,Same Day,4.02,Florida
Coral Gables,AH-106901408,Anna HŠberlin,0.2,10/5/14,CA-2014-AH10690140-41917,33134,TEC-PH-5828,19.755,3,Southern US,52.68,Corporate,10/9/14,Standard Class,6.26,Florida
Coral Gables,AH-106901408,Anna HŠberlin,0.2,10/5/14,CA-2014-AH10690140-41917,33134,FUR-FU-5164,2.6028,3,Southern US,11.568,Corporate,10/9/14,Standard Class,1.92,Florida
Coral Springs,AG-109001408,Arthur Gainer,0.2,5/2/15,CA-2015-AG10900140-42126,33065,FUR-BO-3645,-15.7176,3,Southern US,314.352,Consumer,5/3/15,First Class,76.84,Florida
Coral Springs,AG-109001408,Arthur Gainer,0.2,5/2/15,CA-2015-AG10900140-42126,33065,OFF-LA-3212,1.4976,2,Southern US,4.608,Consumer,5/3/15,First Class,1.07,Florida
Coral Springs,BP-111851408,Ben Peterman,0.2,3/24/13,US-2013-BP11185140-41357,33065,OFF-AP-4219,0.5244,2,Southern US,6.992,Corporate,3/30/13,Standard Class,1.96,Florida
Coral Springs,NG-183551408,Nat Gilpin,0.2,9/15/13,US-2013-NG18355140-41532,33065,FUR-FU-6224,-2.0988,1,Southern US,55.968,Corporate,9/15/13,Same Day,8.08,Florida
Coral Springs,NG-183551408,Nat Gilpin,0.2,9/15/13,US-2013-NG18355140-41532,33065,OFF-PA-6572,5.4432,3,Southern US,15.552,Corporate,9/15/13,Same Day,4.99,Florida
Coral Springs,NG-183551408,Nat Gilpin,0.2,9/15/13,US-2013-NG18355140-41532,33065,OFF-ST-3927,2.1588,2,Southern US,24.672,Corporate,9/15/13,Same Day,4.39,Florida
Coral Springs,NG-183551408,Nat Gilpin,0.2,9/15/13,US-2013-NG18355140-41532,33065,FUR-FU-6331,2.5532,4,Southern US,15.712,Corporate,9/15/13,Same Day,1.92,Florida
Coral Springs,VD-216701408,Valerie Dominguez,0.2,11/5/13,CA-2013-VD21670140-41583,33065,OFF-AP-3362,24.196,4,Southern US,387.136,Consumer,11/9/13,Standard Class,64.48,Florida
Daytona Beach,RD-197201408,Roger Demir,0.2,12/21/13,CA-2013-RD19720140-41629,32114,TEC-AC-5209,14.628,6,Southern US,50.88,Consumer,12/27/13,Standard Class,4.67,Florida
Daytona Beach,RD-197201408,Roger Demir,0.2,12/21/13,CA-2013-RD19720140-41629,32114,OFF-EN-5667,9.2178,2,Southern US,27.312,Consumer,12/27/13,Standard Class,1.39,Florida
Daytona Beach,SA-208301408,Sue Ann Reed,0.45,4/26/13,CA-2013-SA20830140-41390,32114,FUR-TA-3560,-76.6062,1,Southern US,191.5155,Consumer,4/30/13,Standard Class,22.56,Florida
Daytona Beach,SA-208301408,Sue Ann Reed,0.2,4/26/13,CA-2013-SA20830140-41390,32114,OFF-AR-3853,0.4264,1,Southern US,2.624,Consumer,4/30/13,Standard Class,1.13,Florida
Delray Beach,BG-117401408,Bruce Geld,0.2,3/22/12,CA-2012-BG11740140-40990,33445,OFF-LA-3194,3.2214,3,Southern US,9.912,Consumer,3/25/12,First Class,1.13,Florida
Delray Beach,CP-120851408,Cathy Prescott,0.2,5/27/14,CA-2014-CP12085140-41786,33445,OFF-ST-3058,13.8528,6,Southern US,184.704,Corporate,5/30/14,Second Class,31.06,Florida
Delray Beach,CP-120851408,Cathy Prescott,0.2,5/27/14,CA-2014-CP12085140-41786,33445,TEC-AC-4873,11.98,2,Southern US,47.92,Corporate,5/30/14,Second Class,6.95,Florida
Deltona,BM-117851408,Bryan Mills,0.2,12/13/12,CA-2012-BM11785140-41256,32725,FUR-CH-4840,13.9728,4,Southern US,186.304,Consumer,12/19/12,Standard Class,12.21,Florida
Deltona,EP-139151408,Emily Phan,0.2,6/21/13,CA-2013-EP13915140-41446,32725,TEC-PH-4883,37.7916,3,Southern US,107.976,Consumer,6/27/13,Standard Class,14.87,Florida
Deltona,LW-168251408,Laurel Workman,0.2,6/30/12,CA-2012-LW16825140-41090,32725,TEC-PH-6413,71.99,2,Southern US,575.92,Corporate,7/4/12,Standard Class,93.1,Florida
Deltona,LW-168251408,Laurel Workman,0.7,6/30/12,CA-2012-LW16825140-41090,32725,OFF-BI-3264,-3.6288,6,Southern US,5.184,Corporate,7/4/12,Standard Class,1.69,Florida
Deltona,NK-184901408,Neil Knudson,0.2,10/22/15,CA-2015-NK18490140-42299,32725,OFF-AR-5308,2.0088,4,Southern US,17.856,Home Office,10/27/15,Standard Class,2.01,Florida
Fort Lauderdale,AP-107201408,Anne Pryor,0.2,10/22/14,CA-2014-AP10720140-41934,33311,FUR-FU-5984,9.6832,2,Southern US,45.568,Home Office,10/27/14,Standard Class,1.75,Florida
Fort Lauderdale,AP-107201408,Anne Pryor,0.7,10/22/14,CA-2014-AP10720140-41934,33311,OFF-BI-4351,-21.0848,8,Southern US,28.752,Home Office,10/27/14,Standard Class,1.2,Florida
Fort Lauderdale,BB-115451408,Brenda Bowman,0.2,11/12/15,CA-2015-BB11545140-42320,33311,OFF-AP-4750,130.2885,5,Southern US,1158.12,Corporate,11/17/15,Second Class,152.49,Florida
Fort Lauderdale,BT-116801408,Brian Thompson,0.2,12/11/15,CA-2015-BT11680140-42349,33311,OFF-FA-6129,5.7312,3,Southern US,19.104,Consumer,12/13/15,First Class,2.03,Florida
Fort Lauderdale,DB-129101408,Daniel Byrd,0.2,10/23/12,CA-2012-DB12910140-41205,33311,OFF-PA-6573,3.6288,2,Southern US,10.368,Home Office,10/28/12,Standard Class,1.73,Florida
Fort Lauderdale,DP-130001408,Darren Powers,0.7,5/16/14,CA-2014-DP13000140-41775,33311,OFF-BI-4348,-5.176,4,Southern US,7.764,Consumer,5/20/14,Second Class,1.56,Florida
Fort Lauderdale,EH-141251408,Eugene Hildebrand,0.2,8/1/15,CA-2015-EH14125140-42217,33311,TEC-AC-6316,8.2848,2,Southern US,41.424,Home Office,8/5/15,Standard Class,2.96,Florida
Fort Lauderdale,HZ-149501408,Henia Zydlo,0.2,11/26/15,CA-2015-HZ14950140-42334,33311,FUR-BO-5530,-81.441,5,Southern US,723.92,Consumer,12/1/15,Standard Class,82.08,Florida
Fort Lauderdale,HF-149951408,Herbert Flentye,0.45,11/28/14,CA-2014-HF14995140-41971,33311,FUR-TA-4943,-114.3534,7,Southern US,331.023,Consumer,12/4/14,Standard Class,22.59,Florida
Fort Lauderdale,HF-149951408,Herbert Flentye,0.2,11/28/14,CA-2014-HF14995140-41971,33311,TEC-PH-6364,14.595,1,Southern US,116.76,Consumer,12/4/14,Standard Class,10.31,Florida
Fort Lauderdale,JK-161201408,Julie Kriz,0.2,11/1/12,CA-2012-JK16120140-41214,33311,TEC-AC-5655,239.976,10,Southern US,799.92,Home Office,11/5/12,Standard Class,67.38,Florida
Fort Lauderdale,MG-178751408,Michael Grace,0.2,9/6/15,CA-2015-MG17875140-42253,33311,OFF-ST-4456,-29.4368,2,Southern US,147.184,Home Office,9/12/15,Standard Class,8.76,Florida
Fort Lauderdale,SO-203351408,Sean O'Donnell,0.45,10/11/13,US-2013-SO20335140-41558,33311,FUR-TA-3560,-383.031,5,Southern US,957.5775,Consumer,10/18/13,Standard Class,79.69,Florida
Fort Lauderdale,SO-203351408,Sean O'Donnell,0.2,10/11/13,US-2013-SO20335140-41558,33311,OFF-ST-4059,2.5164,2,Southern US,22.368,Consumer,10/18/13,Standard Class,2.83,Florida
Fort Lauderdale,SC-206951408,Steve Chapman,0.2,9/11/14,CA-2014-SC20695140-41893,33311,TEC-PH-4389,58.464,7,Southern US,519.68,Corporate,9/16/14,Standard Class,69.86,Florida
Hialeah,BH-117101408,Brosina Hoffman,0.5,11/22/13,CA-2013-BH11710140-41600,33012,TEC-MA-6302,-1.9791,3,Southern US,32.985,Consumer,11/23/13,First Class,1.25,Florida
Hialeah,DL-128651408,Dan Lawera,0.2,10/14/12,CA-2012-DL12865140-41196,33012,FUR-FU-4228,4.0383,1,Southern US,15.384,Consumer,10/19/12,Standard Class,1.62,Florida
Hialeah,EH-140051408,Erica Hernandez,0.7,5/12/12,CA-2012-EH14005140-41041,33012,OFF-BI-4339,-331.96,8,Southern US,398.352,Home Office,5/14/12,First Class,146.04,Florida
Hialeah,EH-140051408,Erica Hernandez,0.2,5/12/12,CA-2012-EH14005140-41041,33012,OFF-FA-6129,2.3976,2,Southern US,7.104,Home Office,5/14/12,First Class,1.62,Florida
Hialeah,FC-142451408,Frank Carlisle,0.2,9/9/15,CA-2015-FC14245140-42256,33012,TEC-PH-5834,13.8579,3,Southern US,158.376,Home Office,9/10/15,First Class,20.4,Florida
Hialeah,FC-142451408,Frank Carlisle,0.2,9/9/15,CA-2015-FC14245140-42256,33012,OFF-ST-3927,5.397,5,Southern US,61.68,Home Office,9/10/15,First Class,15.53,Florida
Hialeah,JK-152051408,Jamie Kunitz,0.2,10/2/14,CA-2014-JK15205140-41914,33012,OFF-FA-6129,5.0336,8,Southern US,30.976,Consumer,10/7/14,Second Class,5.39,Florida
Hialeah,JK-152051408,Jamie Kunitz,0.7,10/2/14,CA-2014-JK15205140-41914,33012,OFF-BI-3302,-4.49,4,Southern US,5.388,Consumer,10/7/14,Second Class,1.33,Florida
Hialeah,JH-154301408,Jennifer Halladay,0.5,12/26/15,CA-2015-JH15430140-42364,33012,TEC-MA-5080,-7.2,2,Southern US,120,Consumer,12/29/15,First Class,12.42,Florida
Hialeah,JH-154301408,Jennifer Halladay,0.2,12/26/15,CA-2015-JH15430140-42364,33012,FUR-FU-4022,5.775,3,Southern US,21,Consumer,12/29/15,First Class,1.18,Florida
Hialeah,KB-165851408,Ken Black,0.2,12/15/12,CA-2012-KB16585140-41258,33012,FUR-CH-4673,101.3832,9,Southern US,1013.832,Corporate,12/19/12,Second Class,178.96,Florida
Hialeah,KB-165851408,Ken Black,0.2,12/15/12,CA-2012-KB16585140-41258,33012,OFF-FA-5460,0.6696,2,Southern US,1.984,Corporate,12/19/12,Second Class,1.18,Florida
Hialeah,PO-188501408,Patrick O'Brill,0.2,10/4/15,CA-2015-PO18850140-42281,33012,OFF-AP-4734,1.12,5,Southern US,17.92,Consumer,10/10/15,Standard Class,1.6,Florida
Hialeah,PO-188501408,Patrick O'Brill,0.2,10/4/15,CA-2015-PO18850140-42281,33012,OFF-PA-6570,5.4432,3,Southern US,15.552,Consumer,10/10/15,Standard Class,1.41,Florida
Hialeah,SC-200501408,Sample Company A,0.2,11/25/14,CA-2014-SC20050140-41968,33012,FUR-BO-5525,8.498,5,Southern US,339.92,Home Office,12/1/14,Standard Class,19.35,Florida
Hialeah,SC-200501408,Sample Company A,0.2,11/25/14,CA-2014-SC20050140-41968,33012,OFF-AP-4242,4.2384,2,Southern US,42.384,Home Office,12/1/14,Standard Class,3.82,Florida
Hialeah,SC-200501408,Sample Company A,0.2,11/25/14,CA-2014-SC20050140-41968,33012,OFF-PA-6312,3.4216,4,Southern US,10.528,Home Office,12/1/14,Standard Class,1.72,Florida
Hialeah,SC-206951408,Steve Chapman,0.2,7/8/14,CA-2014-SC20695140-41828,33012,OFF-SU-2997,5.1282,7,Southern US,45.584,Corporate,7/13/14,Standard Class,4.11,Florida
Hollywood,CS-123551408,Christine Sundaresam,0.2,8/14/12,CA-2012-CS12355140-41135,33021,OFF-AP-4292,17.127,5,Southern US,152.24,Consumer,8/16/12,First Class,26.77,Florida
Hollywood,CS-123551408,Christine Sundaresam,0.2,8/14/12,CA-2012-CS12355140-41135,33021,OFF-PA-6511,29.692,5,Southern US,91.36,Consumer,8/16/12,First Class,14.78,Florida
Hollywood,DR-129401408,Daniel Raglin,0.7,11/11/15,CA-2015-DR12940140-42319,33021,OFF-BI-4376,-7.68,5,Southern US,11.52,Home Office,11/15/15,Second Class,1.93,Florida
Hollywood,EM-138251408,Elizabeth Moffitt,0.2,8/28/14,CA-2014-EM13825140-41879,33021,OFF-LA-3203,3.3408,4,Southern US,9.216,Corporate,9/3/14,Standard Class,1.39,Florida
Hollywood,FO-143051408,Frank Olsen,0.2,11/1/14,US-2014-FO14305140-41944,33021,OFF-PA-6448,11.2224,6,Southern US,32.064,Consumer,11/5/14,Second Class,3.15,Florida
Hollywood,GM-145001408,Gene McClure,0.2,10/22/13,CA-2013-GM14500140-41569,33021,OFF-ST-4098,0.9952,1,Southern US,9.952,Consumer,10/26/13,Second Class,1.49,Florida
Hollywood,KB-163151408,Karl Braun,0.2,7/2/13,CA-2013-KB16315140-41457,33021,OFF-FA-6129,4.0338,3,Southern US,11.952,Consumer,7/9/13,Standard Class,1.95,Florida
Hollywood,KB-163151408,Karl Braun,0.2,7/2/13,CA-2013-KB16315140-41457,33021,OFF-PA-6513,5.6376,3,Southern US,15.552,Consumer,7/9/13,Standard Class,1.71,Florida
Hollywood,PP-189551408,Paul Prost,0.2,9/25/15,CA-2015-PP18955140-42272,33021,TEC-PH-6347,38.396,5,Southern US,383.96,Home Office,9/30/15,Standard Class,40.25,Florida
Hollywood,PP-189551408,Paul Prost,0.7,9/25/15,CA-2015-PP18955140-42272,33021,OFF-BI-6406,-11.418,3,Southern US,15.57,Home Office,9/30/15,Standard Class,2.02,Florida
Hollywood,XP-218651408,Xylona Preis,0.2,9/27/12,CA-2012-XP21865140-41179,33021,FUR-FU-3936,16.8544,4,Southern US,337.088,Consumer,10/2/12,Standard Class,24.95,Florida
Homestead,AF-108701408,Art Ferguson,0.2,11/19/15,CA-2015-AF10870140-42327,33030,OFF-PA-6494,15.5344,1,Southern US,44.384,Consumer,11/24/15,Standard Class,1.26,Florida
Homestead,AF-108701408,Art Ferguson,0.2,11/19/15,CA-2015-AF10870140-42327,33030,OFF-FA-6129,-0.6624,1,Southern US,2.944,Consumer,11/24/15,Standard Class,1.21,Florida
Homestead,LR-169151408,Lena Radford,0.2,12/12/14,US-2014-LR16915140-41985,33030,OFF-ST-6156,7.4571,3,Southern US,85.224,Consumer,12/12/14,Same Day,8.76,Florida
Jacksonville,AJ-107951408,Anthony Johnson,0.2,1/5/14,CA-2014-AJ10795140-41644,32216,TEC-AC-5149,40.6878,6,Southern US,191.472,Corporate,1/7/14,Second Class,29.77,Florida
Jacksonville,AJ-107951408,Anthony Johnson,0.2,1/5/14,CA-2014-AJ10795140-41644,32216,TEC-PH-5095,5.1786,2,Southern US,59.184,Corporate,1/7/14,Second Class,6.76,Florida
Jacksonville,AJ-107951408,Anthony Johnson,0.2,1/5/14,CA-2014-AJ10795140-41644,32216,OFF-AR-5316,0.5904,2,Southern US,5.248,Corporate,1/7/14,Second Class,1.33,Florida
Jacksonville,BF-110201408,Barry Franzšsisch,0.2,4/2/15,CA-2015-BF11020140-42096,32216,FUR-CH-4429,-19.1058,3,Southern US,218.352,Corporate,4/5/15,Second Class,8.86,Florida
Jacksonville,BF-110201408,Barry Franzšsisch,0.2,4/2/15,CA-2015-BF11020140-42096,32216,OFF-FA-6129,1.8207,3,Southern US,20.808,Corporate,4/5/15,Second Class,1.54,Florida
Jacksonville,BF-110201408,Barry Franzšsisch,0.2,4/2/15,CA-2015-BF11020140-42096,32216,OFF-LA-3214,2.0358,3,Southern US,6.264,Corporate,4/5/15,Second Class,1.45,Florida
Jacksonville,BF-110201408,Barry Franzšsisch,0.2,4/2/15,CA-2015-BF11020140-42096,32216,TEC-PH-5189,-5.6943,3,Southern US,23.976,Corporate,4/5/15,Second Class,1.13,Florida
Jacksonville,CJ-120101408,Caroline Jumper,0.2,5/2/15,CA-2015-CJ12010140-42126,32216,FUR-CH-4623,0,5,Southern US,2803.92,Consumer,5/7/15,Standard Class,246.07,Florida
Jacksonville,CJ-120101408,Caroline Jumper,0.45,5/2/15,CA-2015-CJ12010140-42126,32216,FUR-TA-3619,-458.1468,4,Southern US,933.262,Consumer,5/7/15,Standard Class,49.45,Florida
Jacksonville,CJ-120101408,Caroline Jumper,0.2,5/2/15,CA-2015-CJ12010140-42126,32216,OFF-SU-4977,0.416,2,Southern US,3.328,Consumer,5/7/15,Standard Class,1.17,Florida
Jacksonville,CP-123401408,Christine Phan,0.2,4/25/15,CA-2015-CP12340140-42119,32216,OFF-ST-5980,-21.294,2,Southern US,113.568,Corporate,5/1/15,Standard Class,16.21,Florida
Jacksonville,CK-127601408,Cyma Kinney,0.7,3/29/15,US-2015-CK12760140-42092,32216,OFF-BI-3711,-48.1194,9,Southern US,68.742,Corporate,4/3/15,Standard Class,2.96,Florida
Jacksonville,DV-130451408,Darrin Van Huff,0.45,12/12/15,CA-2015-DV13045140-42350,32216,FUR-TA-3556,-420,6,Southern US,721.875,Corporate,12/18/15,Standard Class,32.78,Florida
Jacksonville,DV-130451408,Darrin Van Huff,0.2,12/12/15,CA-2015-DV13045140-42350,32216,FUR-CH-4410,-12.147,1,Southern US,64.784,Corporate,12/18/15,Standard Class,6.89,Florida
Jacksonville,DV-130451408,Darrin Van Huff,0.2,12/12/15,CA-2015-DV13045140-42350,32216,TEC-PH-5255,-16.5528,4,Southern US,73.568,Corporate,12/18/15,Standard Class,4.48,Florida
Jacksonville,DV-130451408,Darrin Van Huff,0.2,12/12/15,CA-2015-DV13045140-42350,32216,OFF-AR-6104,1.3584,1,Southern US,13.584,Corporate,12/18/15,Standard Class,1.4,Florida
Jacksonville,DB-135551408,Dorothy Badders,0.2,9/19/12,CA-2012-DB13555140-41171,32216,OFF-AR-5361,0.9856,2,Southern US,2.816,Corporate,9/24/12,Standard Class,1.26,Florida
Jacksonville,EP-139151408,Emily Phan,0.2,1/1/15,US-2015-EP13915140-42005,32216,OFF-AR-5325,3.5712,3,Southern US,47.616,Consumer,1/7/15,Standard Class,1.73,Florida
Jacksonville,EP-139151408,Emily Phan,0.2,1/1/15,US-2015-EP13915140-42005,32216,OFF-PA-6303,8.218,5,Southern US,23.48,Consumer,1/7/15,Standard Class,1.55,Florida
Jacksonville,GH-144251408,Gary Hwang,0.7,12/11/13,US-2013-GH14425140-41619,32216,OFF-BI-2905,-8.9796,2,Southern US,12.828,Consumer,12/15/13,Standard Class,1.26,Florida
Jacksonville,HR-147701408,Hallie Redmond,0.2,4/8/15,CA-2015-HR14770140-42102,32216,TEC-PH-3161,19.1786,2,Southern US,219.184,Home Office,4/12/15,Standard Class,20.62,Florida
Jacksonville,HR-147701408,Hallie Redmond,0.2,4/8/15,CA-2015-HR14770140-42102,32216,OFF-AR-2875,1.2192,2,Southern US,16.256,Home Office,4/12/15,Standard Class,1.78,Florida
Jacksonville,HJ-148751408,Heather Jas,0.2,11/26/14,CA-2014-HJ14875140-41969,32216,OFF-PA-6222,1.651,1,Southern US,5.08,Home Office,12/1/14,Standard Class,1.49,Florida
Jacksonville,JR-157001408,Jocasta Rupert,0.2,10/24/15,CA-2015-JR15700140-42301,32216,TEC-PH-6413,107.985,3,Southern US,863.88,Consumer,10/28/15,Standard Class,60.97,Florida
Jacksonville,JD-157901408,John Dryer,0.2,10/10/13,CA-2013-JD15790140-41557,32216,OFF-ST-6294,-337.806,6,Southern US,1801.632,Consumer,10/15/13,Standard Class,91.97,Florida
Jacksonville,JR-162101408,Justin Ritter,0.2,9/18/13,CA-2013-JR16210140-41535,32216,TEC-AC-4140,152.388,9,Southern US,717.12,Corporate,9/23/13,Second Class,91.69,Florida
Jacksonville,KN-164501408,Kean Nguyen,0.7,12/15/12,CA-2012-KN16450140-41258,32216,OFF-BI-3250,-0.8558,1,Southern US,1.167,Corporate,12/20/12,Standard Class,1.07,Florida
Jacksonville,KL-165551408,Kelly Lampkin,0.2,11/7/14,US-2014-KL16555140-41950,32216,FUR-CH-4602,-28.5978,2,Southern US,207.984,Corporate,11/10/14,First Class,61.89,Florida
Jacksonville,KL-165551408,Kelly Lampkin,0.2,11/7/14,US-2014-KL16555140-41950,32216,OFF-PA-4009,31.0688,2,Southern US,88.768,Corporate,11/10/14,First Class,31.67,Florida
Jacksonville,KL-165551408,Kelly Lampkin,0.2,11/7/14,US-2014-KL16555140-41950,32216,FUR-FU-4231,5.7798,2,Southern US,35.568,Corporate,11/10/14,First Class,9.45,Florida
Jacksonville,KL-165551408,Kelly Lampkin,0.2,11/7/14,US-2014-KL16555140-41950,32216,OFF-PA-4139,12.6392,2,Southern US,36.112,Corporate,11/10/14,First Class,7.85,Florida
Jacksonville,MK-179051408,Michael Kennedy,0.7,5/15/14,US-2014-MK17905140-41774,32216,OFF-BI-4341,-44.1462,3,Southern US,57.582,Corporate,5/20/14,Standard Class,4.46,Florida
Jacksonville,MK-179051408,Michael Kennedy,0.2,5/15/14,US-2014-MK17905140-41774,32216,FUR-FU-3914,8.3028,3,Southern US,30.192,Corporate,5/20/14,Standard Class,2.97,Florida
Jacksonville,MK-179051408,Michael Kennedy,0.2,5/15/14,US-2014-MK17905140-41774,32216,TEC-PH-5085,4.36,5,Southern US,43.6,Corporate,5/20/14,Standard Class,2.04,Florida
Jacksonville,MK-179051408,Michael Kennedy,0.2,5/15/14,US-2014-MK17905140-41774,32216,OFF-PA-6594,10.8864,6,Southern US,31.104,Corporate,5/20/14,Standard Class,2.01,Florida
Jacksonville,MK-179051408,Michael Kennedy,0.7,5/15/14,US-2014-MK17905140-41774,32216,OFF-BI-6406,-7.612,2,Southern US,10.38,Corporate,5/20/14,Standard Class,1.88,Florida
Jacksonville,MK-179051408,Michael Kennedy,0.7,5/15/14,US-2014-MK17905140-41774,32216,OFF-BI-3279,-9.8208,8,Southern US,13.392,Corporate,5/20/14,Standard Class,1.79,Florida
Jacksonville,MK-179051408,Michael Kennedy,0.2,5/15/14,US-2014-MK17905140-41774,32216,OFF-AR-3976,0.4172,2,Southern US,4.768,Corporate,5/20/14,Standard Class,1.35,Florida
Jacksonville,MG-181451408,Mike Gockenbach,0.2,7/28/15,CA-2015-MG18145140-42213,32216,FUR-FU-4039,-2.2758,3,Southern US,91.032,Consumer,8/1/15,Second Class,8.53,Florida
Jacksonville,MK-181601408,Mike Kennedy,0.2,12/18/12,US-2012-MK18160140-41261,32216,TEC-AC-3401,-18.585,5,Southern US,247.8,Consumer,12/24/12,Standard Class,6.45,Florida
Jacksonville,MK-181601408,Mike Kennedy,0.7,12/18/12,US-2012-MK18160140-41261,32216,OFF-BI-4885,-3.6892,2,Southern US,4.812,Consumer,12/24/12,Standard Class,1.41,Florida
Jacksonville,MG-182051408,Mitch Gastineau,0.2,4/11/15,CA-2015-MG18205140-42105,32216,FUR-FU-6099,1.848,5,Southern US,12.32,Corporate,4/15/15,Second Class,2.33,Florida
Jacksonville,MG-182051408,Mitch Gastineau,0.7,4/11/15,CA-2015-MG18205140-42105,32216,OFF-BI-2925,-3.0933,3,Southern US,4.419,Corporate,4/15/15,Second Class,1.77,Florida
Jacksonville,ND-183701408,Natalie DeCherney,0.2,12/4/15,CA-2015-ND18370140-42342,32216,TEC-AC-4937,7.1988,1,Southern US,47.992,Consumer,12/6/15,Second Class,7,Florida
Jacksonville,ND-184601408,Neil Ducich,0.2,6/11/15,CA-2015-ND18460140-42166,32216,OFF-ST-2861,84.22,8,Southern US,1347.52,Corporate,6/15/15,Standard Class,36.74,Florida
Jacksonville,NF-184751408,Neil Franzšsisch,0.2,3/13/12,CA-2012-NF18475140-40981,32216,OFF-PA-6436,31.8696,6,Southern US,91.056,Home Office,3/17/12,Standard Class,3.22,Florida
Jacksonville,NB-186551408,Nona Balk,0.45,9/19/14,CA-2014-NB18655140-41901,32216,FUR-TA-3768,-167.3184,4,Southern US,383.438,Corporate,9/23/14,Standard Class,34.64,Florida
Jacksonville,PO-188501408,Patrick O'Brill,0.2,9/19/14,CA-2014-PO18850140-41901,32216,OFF-LA-3199,1.05,1,Southern US,3,Consumer,9/23/14,Standard Class,1.41,Florida
Jacksonville,PT-190901408,Pete Takahito,0.2,10/21/15,CA-2015-PT19090140-42298,32216,FUR-FU-3925,6.0412,4,Southern US,43.936,Consumer,10/21/15,Same Day,13.32,Florida
Jacksonville,PT-190901408,Pete Takahito,0.2,10/21/15,CA-2015-PT19090140-42298,32216,OFF-PA-5673,2.502,1,Southern US,6.672,Consumer,10/21/15,Same Day,1.97,Florida
Jacksonville,PT-190901408,Pete Takahito,0.2,10/21/15,CA-2015-PT19090140-42298,32216,OFF-AR-5632,1.112,2,Southern US,4.448,Consumer,10/21/15,Same Day,1.72,Florida
Jacksonville,PT-190901408,Pete Takahito,0.2,10/21/15,CA-2015-PT19090140-42298,32216,OFF-ST-6426,-0.7748,2,Southern US,4.768,Consumer,10/21/15,Same Day,1.24,Florida
